ts,symbol,side,entry,tp,sl,exit,result,pnl,balance
2024-01-20 02:15:00+00:00,ETH/USDT,BUY,2483.92,2505.16,2415.55,2415.55,SL,-1.3012326117082534e-45,8.674884078055023e-46
2024-01-20 02:30:00+00:00,ETH/USDT,BUY,2485.16,2505.16,2415.55,2415.55,SL,-5.204930446833014e-46,3.4699536312220087e-46
2024-01-20 02:45:00+00:00,ETH/USDT,BUY,2486.55,2505.16,2415.55,2415.55,SL,-2.081972178733205e-46,1.3879814524888036e-46
2024-01-20 03:00:00+00:00,ETH/USDT,BUY,2484.29,2505.16,2415.55,2415.55,SL,-8.327888714932823e-47,5.551925809955213e-47
2024-01-20 03:15:00+00:00,ETH/USDT,BUY,2480.2,2505.16,2415.55,2415.55,SL,-3.3311554859731277e-47,2.2207703239820854e-47
2024-01-20 03:30:00+00:00,ETH/USDT,BUY,2477.66,2505.16,2415.55,2415.55,SL,-1.3324621943892514e-47,8.88308129592834e-48
2024-01-20 03:45:00+00:00,ETH/USDT,BUY,2481.82,2505.16,2415.55,2415.55,SL,-5.3298487775570034e-48,3.5532325183713364e-48
2024-01-20 04:00:00+00:00,ETH/USDT,BUY,2482.27,2505.16,2415.55,2415.55,SL,-2.1319395110228018e-48,1.4212930073485346e-48
2024-01-20 04:15:00+00:00,ETH/USDT,BUY,2481.57,2505.16,2415.55,2415.55,SL,-8.527758044091208e-49,5.685172029394137e-49
2024-01-20 04:30:00+00:00,ETH/USDT,BUY,2482.41,2505.16,2415.55,2415.55,SL,-3.4111032176364826e-49,2.2740688117576547e-49
2024-01-20 04:45:00+00:00,ETH/USDT,BUY,2483.21,2505.16,2415.55,2415.55,SL,-1.3644412870545928e-49,9.096275247030619e-50
2024-01-20 05:00:00+00:00,ETH/USDT,BUY,2478.73,2505.16,2415.55,2415.55,SL,-5.457765148218372e-50,3.638510098812247e-50
2024-01-20 05:15:00+00:00,ETH/USDT,BUY,2480.76,2505.16,2415.55,2415.55,SL,-2.183106059287348e-50,1.455404039524899e-50
2024-01-20 05:30:00+00:00,ETH/USDT,BUY,2476.73,2505.16,2415.55,2415.55,SL,-8.732424237149394e-51,5.821616158099596e-51
2024-01-20 05:45:00+00:00,ETH/USDT,BUY,2477.97,2505.16,2415.55,2415.55,SL,-3.492969694859758e-51,2.3286464632398385e-51
2024-01-20 06:00:00+00:00,ETH/USDT,BUY,2478.49,2505.16,2415.55,2415.55,SL,-1.3971878779439032e-51,9.314585852959353e-52
2024-01-20 06:15:00+00:00,ETH/USDT,BUY,2482.04,2505.16,2415.55,2415.55,SL,-5.5887515117756116e-52,3.725834341183741e-52
2024-01-20 06:30:00+00:00,ETH/USDT,BUY,2482.66,2505.16,2415.55,2415.55,SL,-2.2355006047102446e-52,1.4903337364734964e-52
2024-01-20 06:45:00+00:00,ETH/USDT,BUY,2482.75,2505.16,2415.55,2415.55,SL,-8.94200241884098e-53,5.961334945893984e-53
2024-01-20 07:00:00+00:00,ETH/USDT,BUY,2484.38,2505.16,2415.55,2415.55,SL,-3.57680096753639e-53,2.3845339783575936e-53
2024-01-20 07:15:00+00:00,ETH/USDT,BUY,2486.03,2505.16,2415.55,2415.55,SL,-1.4307203870145564e-53,9.538135913430373e-54
2024-01-20 07:30:00+00:00,ETH/USDT,BUY,2483.99,2505.16,2415.55,2415.55,SL,-5.722881548058223e-54,3.8152543653721495e-54
2024-01-20 07:45:00+00:00,ETH/USDT,BUY,2479.0,2505.16,2415.55,2415.55,SL,-2.2891526192232897e-54,1.52610174614886e-54
2024-01-20 08:00:00+00:00,ETH/USDT,BUY,2478.0,2505.16,2415.55,2415.55,SL,-9.156610476893159e-55,6.10440698459544e-55
2024-01-20 08:15:00+00:00,ETH/USDT,BUY,2474.19,2505.16,2415.55,2415.55,SL,-3.662644190757264e-55,2.4417627938381757e-55
2024-01-20 08:30:00+00:00,ETH/USDT,BUY,2473.3,2505.16,2415.55,2415.55,SL,-1.4650576763029054e-55,9.767051175352703e-56
2024-01-20 08:45:00+00:00,ETH/USDT,BUY,2474.61,2505.16,2415.55,2415.55,SL,-5.860230705211622e-56,3.906820470141081e-56
2024-01-20 09:00:00+00:00,ETH/USDT,BUY,2473.03,2505.16,2415.55,2415.55,SL,-2.344092282084649e-56,1.5627281880564323e-56
2024-01-20 09:15:00+00:00,ETH/USDT,BUY,2467.99,2505.16,2415.55,2415.55,SL,-9.376369128338594e-57,6.250912752225729e-57
2024-01-20 09:30:00+00:00,ETH/USDT,BUY,2470.0,2505.16,2415.55,2415.55,SL,-3.7505476513354375e-57,2.500365100890292e-57
2024-01-20 09:45:00+00:00,ETH/USDT,BUY,2466.3,2505.16,2415.55,2415.55,SL,-1.500219060534175e-57,1.0001460403561168e-57
2024-01-20 10:00:00+00:00,ETH/USDT,BUY,2468.85,2505.16,2415.55,2415.55,SL,-6.000876242136701e-58,4.000584161424467e-58
2024-01-20 10:15:00+00:00,ETH/USDT,BUY,2473.01,2505.16,2415.55,2415.55,SL,-2.4003504968546802e-58,1.600233664569787e-58
2024-01-20 10:30:00+00:00,ETH/USDT,BUY,2472.63,2505.16,2415.55,2415.55,SL,-9.60140198741872e-59,6.400934658279148e-59
