date,entry_time,direction,entry,sl,tp,exit_price,result,position_size,pnl_usd,account_balance
2025-03-02,2025-03-02 14:00:00+00:00,long,119.59,118.82106,121.89682,118.82106,loss,50.63378854525414,-38.93434536398775,1907.7829228353996
2025-03-03,2025-03-03 14:00:00+00:00,long,117.87,117.55233,118.82301000000002,118.82301000000002,win,120.11099082918494,114.46697537012399,2022.2498982055236
2025-03-04,2025-03-04 14:00:00+00:00,long,100.23,99.8001,101.51970000000001,101.51970000000001,win,94.08001387324992,121.33499389233141,2143.584892097855
2025-03-05,2025-03-05 14:00:00+00:00,short,102.63,103.11300999999999,101.18097000000002,103.11300999999999,loss,88.7594415062995,-42.8716978419571,2100.713194255898
2025-03-06,2025-03-06 14:00:00+00:00,short,105.76,105.97586999999999,105.11239000000006,105.97586999999999,loss,194.62761794191707,-42.01426388511796,2058.69893037078
2025-03-07,2025-03-07 14:00:00+00:00,short,104.39,104.56445999999998,103.86662000000005,103.86662000000005,win,236.0081314193502,123.52193582224682,2182.2208661930267
2025-03-08,2025-03-08 14:00:00+00:00,short,104.24,104.35425,103.89725,103.89725,win,382.00802909287654,130.9332519715816,2313.1541181646085
2025-03-09,2025-03-09 14:00:00+00:00,long,98.23,97.32258,100.95226000000001,97.32258,loss,50.983097532886724,-46.26308236329217,2266.8910358013163
2025-03-10,2025-03-10 14:00:00+00:00,short,93.65,95.56546999999999,87.90359000000005,91.02,session_close,23.66929302783478,62.2502406632057,2329.141276464522
2025-03-11,2025-03-11 14:00:00+00:00,short,87.49,89.10901999999999,82.63294000000002,89.10901999999999,loss,28.77223600035248,-46.58282552929044,2282.5584509352316
2025-03-13,2025-03-13 14:00:00+00:00,long,88.54,87.90200999999999,90.45397000000006,87.90200999999999,loss,71.55467800232523,-45.651169018704636,2236.907281916527
2025-03-14,2025-03-14 14:00:00+00:00,short,90.81,91.05095999999999,90.08712000000004,90.08712000000004,win,185.66627505948276,134.21443691499164,2371.1217188315186
2025-03-15,2025-03-15 14:00:00+00:00,short,93.17,94.00390999999999,90.66827000000004,93.18,session_close,56.867568894282364,-0.5686756889431146,2370.5530431425755
2025-03-16,2025-03-16 14:00:00+00:00,long,88.95,88.47144,90.38568000000001,90.38568000000001,win,99.07025422695449,142.2331825885545,2512.78622573113
2025-03-18,2025-03-18 14:00:00+00:00,long,87.6,87.2127,88.76189999999998,88.76189999999998,win,129.7591647679398,150.76717354386778,2663.553399274998
2025-03-20,2025-03-20 14:00:00+00:00,long,91.97,91.55835,93.20494999999998,91.55835,loss,129.40864322968704,-53.27106798549996,2610.282331289498
2025-03-22,2025-03-22 14:00:00+00:00,short,91.11,91.23114,90.74658000000001,91.23114,loss,430.9530016987889,-52.20564662578996,2558.076684663708
2025-03-24,2025-03-24 14:00:00+00:00,short,93.76,93.87378,93.41866000000003,93.41866000000003,win,449.6531349382849,153.48460107982248,2711.5612857435303
2025-03-27,2025-03-27 14:00:00+00:00,short,93.18,93.53343999999998,92.11968000000007,93.53343999999998,loss,153.4382800896164,-54.23122571487061,2657.33006002866
2025-03-28,2025-03-28 14:00:00+00:00,long,87.25,87.12279,87.63163000000002,87.12279,loss,417.78634698978885,-53.146601200573194,2604.1834588280867
2025-03-29,2025-03-29 14:00:00+00:00,long,86.9,86.66325,87.61025000000001,86.66325,loss,219.99437878167512,-52.083669176561735,2552.099789651525
2025-03-31,2025-03-31 14:00:00+00:00,long,82.2,81.74817,83.55549,83.55549,win,112.96725713881412,153.1259873790915,2705.2257770306164
2025-04-01,2025-04-01 14:00:00+00:00,short,84.26,84.85476999999999,82.47569000000006,84.85476999999999,loss,90.96712265348606,-54.104515540612326,2651.121261490004
2025-04-05,2025-04-05 14:00:00+00:00,long,82.5,82.12778999999999,83.61663000000003,82.12778999999999,loss,142.45298414819243,-53.022425229800085,2598.0988362602043
2025-04-06,2025-04-06 14:00:00+00:00,long,78.32,77.97194999999999,79.36415,79.36415,win,149.29457470249676,155.8859301756123,2753.9847664358167
2025-04-07,2025-04-07 14:00:00+00:00,long,70.0,69.58035000000001,71.25894999999997,71.25894999999997,win,131.25150799170174,165.239085986149,2919.2238524219656
2025-04-08,2025-04-08 14:00:00+00:00,short,73.15,73.31324,72.66028000000004,73.31324,loss,357.6603592774059,-58.384477048439315,2860.8393753735263
2025-04-09,2025-04-09 14:00:00+00:00,short,71.92,72.16208999999999,71.19373000000003,71.19373000000003,win,236.3451092877558,171.65036252241157,3032.4897378959377
2025-04-10,2025-04-10 14:00:00+00:00,long,73.34,72.87705,74.72885000000002,72.87705,loss,131.00722487939933,-60.64979475791876,2971.839943138019
2025-04-11,2025-04-11 14:00:00+00:00,short,76.09,76.43636,75.05092000000003,76.43636,loss,171.6041080458543,-59.436798862760384,2912.4031442752585
2025-04-12,2025-04-12 14:00:00+00:00,short,77.6,77.75768,77.12696,77.75768,loss,369.40679151132343,-58.24806288550516,2854.1550813897534
2025-04-14,2025-04-14 14:00:00+00:00,long,77.82,77.49243,78.80270999999998,78.80270999999998,win,174.26230005127468,171.2493048833852,3025.4043862731387
2025-04-15,2025-04-15 14:00:00+00:00,short,76.94,77.29722,75.86834,77.29722,loss,169.38605824271625,-60.50808772546277,2964.896298547676
2025-04-17,2025-04-17 14:00:00+00:00,short,74.81,75.08501,73.98497000000002,73.98497000000002,win,215.62098094961883,177.89377791286057,3142.7900764605365
2025-04-18,2025-04-18 14:00:00+00:00,short,76.01,76.15607999999999,75.57176000000005,75.57176000000005,win,430.28341682104195,188.5674045876322,3331.3574810481687
