date,entry_time,direction,entry,sl,tp,exit_price,result,position_size,pnl_usd,account_balance
2025-01-31,2025-01-31 14:00:00+00:00,long,239.76,239.49026999999998,240.56919000000002,239.49026999999998,loss,134.87752739388893,-36.38051546395498,1782.6452577337939
2025-02-01,2025-02-01 14:00:00+00:00,long,227.06,226.3734,229.1198,226.3734,loss,51.92674796777739,-35.65290515467588,1746.992352579118
2025-02-04,2025-02-04 14:00:00+00:00,long,211.3,210.07971,214.96087000000003,210.07971,loss,28.632412829394816,-34.93984705158236,1712.0525055275357
2025-02-05,2025-02-05 14:00:00+00:00,long,205.34,204.8949,206.6753,204.8949,loss,76.92889263210736,-34.24105011055072,1677.811455416985
2025-02-06,2025-02-06 14:00:00+00:00,short,199.49,200.76055999999997,195.67832000000013,195.67832000000013,win,26.410582033387435,100.66868732501909,1778.480142742004
2025-02-07,2025-02-07 14:00:00+00:00,short,200.87,202.08187999999998,197.23436000000007,202.08187999999998,loss,29.35076315711183,-35.569602854840085,1742.910539887164
2025-02-09,2025-02-09 14:00:00+00:00,short,197.77,198.18798999999999,196.5160300000001,196.5160300000001,win,83.39484389039303,104.57463239322983,1847.485172280394
2025-02-10,2025-02-10 14:00:00+00:00,short,207.98,209.10889999999998,204.59330000000003,204.59330000000003,win,32.730714364078565,110.84911033682364,1958.3342826172177
2025-02-11,2025-02-11 14:00:00+00:00,short,198.37,198.72852999999998,197.29441000000008,198.72852999999998,loss,109.24242225852025,-39.166685652344356,1919.1675969648734
2025-02-12,2025-02-12 14:00:00+00:00,long,191.88,190.54926,195.87221999999997,190.54926,loss,28.843614785230557,-38.38335193929747,1880.784245025576
2025-02-13,2025-02-13 14:00:00+00:00,long,190.37,189.81,192.05,189.81,loss,67.1708658937703,-37.61568490051152,1843.1685601250645
2025-02-14,2025-02-14 14:00:00+00:00,short,198.31,198.60840999999996,197.41477000000012,197.41477000000012,win,123.53262693108829,110.59011360750387,1953.7586737325682
2025-02-15,2025-02-15 14:00:00+00:00,long,194.21,193.81599,195.39203000000003,193.81599,loss,99.17305011205428,-39.075173474651365,1914.6835002579169
2025-02-17,2025-02-17 14:00:00+00:00,long,185.19,184.30551,187.84347,184.30551,loss,43.29463307121433,-38.29367000515834,1876.3898302527584
2025-02-18,2025-02-18 14:00:00+00:00,long,169.65,168.6312,172.7064,168.6312,loss,36.83529309487163,-37.52779660505517,1838.8620336477034
2025-02-21,2025-02-21 14:00:00+00:00,short,179.1,180.15997999999996,175.9200600000001,175.9200600000001,win,34.69616471344289,110.3317220188622,1949.1937556665655
2025-02-22,2025-02-22 14:00:00+00:00,short,173.17,173.36318999999997,172.59043000000003,173.36318999999997,loss,201.79033652535801,-38.98387511333131,1910.2098805532341
2025-02-23,2025-02-23 14:00:00+00:00,short,169.7,169.87971,169.16087,169.16087,win,212.58804524547705,114.61259283319406,2024.822473386428
2025-02-24,2025-02-24 14:00:00+00:00,long,158.42,157.70214,160.5735799999999,157.70214,loss,56.412739904340775,-40.49644946772856,1984.3260239186995
2025-02-25,2025-02-25 14:00:00+00:00,long,138.65,137.87198999999998,140.98403000000008,137.87198999999998,loss,51.010296112354354,-39.68652047837399,1944.6395034403256
2025-02-26,2025-02-26 14:00:00+00:00,long,135.62,135.07479,137.25563,135.07479,loss,71.33543051082465,-38.89279006880651,1905.746713371519
2025-02-27,2025-02-27 14:00:00+00:00,short,139.64,140.01987999999997,138.50036000000003,140.01987999999997,loss,100.33414306473571,-38.11493426743038,1867.6317791040888
2025-03-01,2025-03-01 14:00:00+00:00,long,139.96,138.97089000000003,142.92732999999996,140.34,session_close,37.76388428191247,14.350276027126567,1881.9820551312152
2025-03-02,2025-03-02 14:00:00+00:00,long,141.6,140.97888,143.46335999999997,140.97888,loss,60.59962825641563,-37.6396411026243,1844.3424140285908
2025-03-03,2025-03-03 14:00:00+00:00,long,165.19,164.26557,167.96329,164.26557,loss,39.902262237889055,-36.88684828057182,1807.4555657480191
2025-03-05,2025-03-05 14:00:00+00:00,short,143.35,144.07393,141.17821,144.07393,loss,49.93453968610307,-36.149111314960386,1771.3064544330587
2025-03-06,2025-03-06 14:00:00+00:00,short,147.31,147.54739999999998,146.59780000000006,146.59780000000006,win,149.22548057567067,106.27838726598354,1877.5848416990423
2025-03-07,2025-03-07 14:00:00+00:00,short,144.77,145.03488999999996,143.97533000000016,145.03488999999996,loss,141.76336152360503,-37.55169683398085,1840.0331448650613
2025-03-08,2025-03-08 14:00:00+00:00,long,137.65,137.28258,138.75226000000004,137.28258,loss,100.159661687715,-36.80066289730123,1803.2324819677601
2025-03-10,2025-03-10 14:00:00+00:00,short,123.99,125.09496999999999,120.67509000000001,120.67509000000001,win,32.63857809655953,108.1939489180656,1911.4264308858258
2025-03-11,2025-03-11 14:00:00+00:00,short,121.65,123.60347999999999,115.78956000000005,123.60347999999999,loss,19.569449709091884,-38.22852861771651,1873.1979022681091
2025-03-14,2025-03-14 14:00:00+00:00,short,128.79,129.04891999999998,128.01324000000002,128.01324000000002,win,144.69317953562395,112.39187413608656,1985.5897764041956
2025-03-15,2025-03-15 14:00:00+00:00,long,134.84,134.6652,135.36440000000002,134.6652,loss,227.18418494326565,-39.71179552808391,1945.8779808761117
2025-03-16,2025-03-16 14:00:00+00:00,long,128.27,127.56231,130.39307000000005,130.39307000000005,win,54.99238313035578,116.75267885256672,2062.6306597286784
2025-03-17,2025-03-17 14:00:00+00:00,short,126.79,127.34721999999998,125.11834000000009,127.34721999999998,loss,74.03290117830588,-41.25261319457356,2021.378046534105
2025-03-18,2025-03-18 14:00:00+00:00,long,122.33,121.81806,123.86581999999999,121.81806,loss,78.9693341615862,-40.4275609306821,1980.9504856034227
2025-03-19,2025-03-19 14:00:00+00:00,short,131.79,132.15202,130.70394,130.70394,win,109.43873187135608,118.85702913620536,2099.807514739628
2025-03-20,2025-03-20 14:00:00+00:00,long,131.41,130.40946,134.41162,130.40946,loss,41.973484613101455,-41.996150294792564,2057.8113644448354
2025-03-22,2025-03-22 14:00:00+00:00,short,129.48,129.62949999999998,129.03150000000002,129.03150000000002,win,275.29249022675396,123.46868186669013,2181.2800463115254
2025-03-23,2025-03-23 14:00:00+00:00,short,133.35,133.83369999999996,131.89890000000008,131.89890000000008,win,90.19144289070327,130.87680277869154,2312.156849090217
2025-03-24,2025-03-24 14:00:00+00:00,short,144.81,145.04489999999998,144.10530000000006,144.10530000000006,win,196.86307782804556,138.729410945413,2450.8862600356297
2025-03-25,2025-03-25 14:00:00+00:00,short,144.53,144.80465999999998,143.70602000000005,144.80465999999998,loss,178.46692347162173,-49.0177252007126,2401.868534834917
2025-03-26,2025-03-26 14:00:00+00:00,short,141.56,142.12197999999998,139.87406000000007,139.87406000000007,win,85.47879052048171,144.11211209009505,2545.9806469250125
2025-03-28,2025-03-28 14:00:00+00:00,long,129.88,129.60027,130.71919,129.60027,loss,182.03129066778723,-50.91961293850025,2495.061033986512
2025-03-29,2025-03-29 14:00:00+00:00,long,126.64,126.22364999999999,127.88905000000003,126.22364999999999,loss,119.85401868555118,-49.901220679730244,2445.159813306782
2025-04-01,2025-04-01 14:00:00+00:00,short,126.39,127.83770999999997,122.04687000000008,127.83770999999997,loss,33.779690867740484,-48.90319626613564,2396.2566170406462
2025-04-02,2025-04-02 14:00:00+00:00,long,127.23,125.874,131.29800000000003,131.29800000000003,win,35.34301795045178,143.77539702243877,2540.032014063085
2025-04-03,2025-04-03 14:00:00+00:00,long,114.1,113.92596,114.62211999999997,114.62211999999997,win,291.89060147819106,152.40192084378512,2692.4339349068705
2025-04-04,2025-04-04 14:00:00+00:00,short,116.21,116.98687,113.87938999999999,116.98687,loss,69.31491587799407,-53.84867869813742,2638.585256208733
2025-04-05,2025-04-05 14:00:00+00:00,long,118.17,117.54234,120.05298000000002,117.54234,loss,84.07689692536431,-52.77170512417466,2585.813551084558
2025-04-06,2025-04-06 14:00:00+00:00,long,114.55,114.11577,115.85269,114.11577,loss,119.09879792204875,-51.71627102169116,2534.097280062867
2025-04-07,2025-04-07 14:00:00+00:00,long,105.24,104.7951,106.57469999999996,106.57469999999996,win,113.91761205047987,152.04583680377203,2686.143116866639
2025-04-09,2025-04-09 14:00:00+00:00,short,106.84,107.26715999999999,105.55852000000004,105.55852000000004,win,125.76753988513552,161.16858701199834,2847.311703878637
2025-04-10,2025-04-10 14:00:00+00:00,long,113.12,112.23764999999999,115.76705000000005,112.23764999999999,loss,64.53928041884929,-56.94623407757274,2790.3654698010646
2025-04-11,2025-04-11 14:00:00+00:00,short,119.78,120.62049999999999,117.25850000000003,120.62049999999999,loss,66.39775061989512,-55.80730939602129,2734.5581604050435
2025-04-12,2025-04-12 14:00:00+00:00,short,128.54,128.85872999999998,127.58381000000003,128.85872999999998,loss,171.59088635554525,-54.691163208100875,2679.8669971969425
2025-04-13,2025-04-13 14:00:00+00:00,long,128.08,127.0728,131.10160000000005,129.56,session_close,53.2141977203517,78.75701262611997,2758.6240098230624
2025-04-15,2025-04-15 14:00:00+00:00,short,131.58,132.33219999999997,129.32340000000013,132.33219999999997,loss,73.34815234839701,-55.172480196461244,2703.4515296266013
2025-04-16,2025-04-16 14:00:00+00:00,long,125.03,124.43544,126.81368,126.81368,win,90.93956975331659,162.2070917775961,2865.658621404197
2025-04-17,2025-04-17 14:00:00+00:00,short,132.08,133.02288999999996,129.25133000000017,133.02288999999996,loss,60.78457977928185,-57.313172428083945,2808.3454489761134
2025-04-18,2025-04-18 14:00:00+00:00,long,134.68,134.32554000000002,135.74337999999997,134.32554000000002,loss,158.4576792290358,-56.16690897952227,2752.178539996591
2025-04-19,2025-04-19 14:00:00+00:00,short,139.36,139.72959,138.25123000000005,139.72959,loss,148.93143970327552,-55.04357079993182,2697.1349691966593
2025-04-20,2025-04-20 14:00:00+00:00,long,136.99,136.68318,137.91046000000006,137.91046000000006,win,175.81220058643623,161.82809815179957,2858.963067348459
